participant	word	word_familiarity	participant_age	participant_vocabulary_size	resp.rt
p81	törköly	13	64	33	1.4451999998092333
p81	kencéz	12	64	33	2.399600000381497
p81	rotor	12	64	33	1.535900000572184
p81	alfél	12	64	33	1.102000000000004
p81	fajansz	12	64	33	0.771000000000015
p81	bizmut	11	64	33	0.8508999996184912
p81	lazúroz	11	64	33	2.301399999618525
p81	lejmol	10	64	33	1.6481000003814472
p81	bajuszfű	10	64	33	1.7844999999999942
p81	káder	10	64	33	0.6846999998092542
p81	kurzív	9	64	33	1.084100000381511
p81	ingváll	9	64	33	1.4818000001907308
p81	forrpont	8	64	33	1.6836000003813751
p81	rámáz	8	64	33	1.565900000572185
p81	cianid	8	64	33	1.5358000001907328
p81	libling	7	64	33	1.0363000001907494
p81	kollapszus	6	64	33	1.1873000001908167
p81	kvéker	5	64	33	1.332099999427783
p81	bajadér	5	64	33	1.350699999809308
p81	rekvizit	4	64	33	1.8343000001907512
p81	orront	4	64	33	3.0194999999999936
p81	cugehőr	2	64	33	2.0057999992370696
p81	piláf	2	64	33	1.52030000019073
p81	móringol	2	64	33	2.086400000572212
p81	krakéler	1	64	33	1.5648000001907576
p82	törődik	50	42	31	0.63900000000001
p82	extrém	50	42	31	0.7950000000000159
p82	ellenfél	50	42	31	0.563000000000045
p82	pohár	50	42	31	0.6190000000000282
p82	eszköz	49	42	31	0.5250000000000341
p82	időszak	49	42	31	0.7339999999999804
p82	alkalom	49	42	31	0.7490000000000236
p82	szegény	49	42	31	0.4409999999999741
p82	mítosz	48	42	31	0.6890000000000214
p82	rejtőzik	48	42	31	0.7779999999999632
p82	közhely	48	42	31	0.6689999999999827
p82	tartalom	48	42	31	0.8499999999999943
p82	törékeny	47	42	31	0.6669999999999732
p82	barát	47	42	31	0.6350000000000477
p82	karakter	47	42	31	0.6490000000000009
p82	dolog	47	42	31	0.518999999999977
p82	kötődik	46	42	31	0.742999999999995
p82	profit	46	42	31	1.4110000000000014
p82	gazdag	46	42	31	0.6599999999999682
p82	példakép	46	42	31	0.7060000000000173
p82	hatalom	45	42	31	0.7930000000000064
p82	hajlik	45	42	31	0.6590000000000487
p82	dolgozik	45	42	31	0.6129999999999995
p82	lélek	45	42	31	0.4419999999999504
p82	keresztény	44	42	31	0.44999999999998863
p82	beton	44	42	31	0.8050000000000068
p82	jármű	44	42	31	0.55600000000004
p82	gyűjtemény	44	42	31	0.6510000000000105
p82	űrlap	43	42	31	0.9210000000000492
p82	töredék	43	42	31	0.6490000000000009
p82	könnyelmű	43	42	31	0.8849999999999909
p82	irány	43	42	31	0.5109999999999673
p82	százalék	42	42	31	0.7350000000000136
p82	reagál	42	42	31	0.4900000000000091
p82	végbél	42	42	31	0.6299999999999955
p82	ausztrál	41	42	31	0.7319999999999709
p82	század	41	42	31	0.7069999999999936
p82	régész	41	42	31	0.5459999999999923
p82	égitest	41	42	31	0.7010000000000218
p82	pereg	40	42	31	0.6399999999999864
p82	bélyeg	40	42	31	3.801999999999993
p82	nagyszámú	40	42	31	0.4830000000000041
p82	hálózsák	40	42	31	0.5819999999999936
p82	balközép	39	42	31	1.2629999999999768
p82	tábornagy	39	42	31	0.7749999999999773
p82	kárpit	39	42	31	0.6329999999999814
p82	diktátor	39	42	31	1.5749999999999886
p82	piktogram	38	42	31	0.8039999999999736
p82	komoly	38	42	31	0.6440000000000055
p82	csatázik	38	42	31	0.6309999999999718
p82	kislány	38	42	31	0.5400000000000205
p82	délceg	37	42	31	0.6580000000000155
p82	csengettyű	37	42	31	0.7369999999999663
p82	sárgaréz	37	42	31	0.9819999999999992
p82	kulcscsont	37	42	31	0.5720000000000027
p82	hidroxid	36	42	31	0.8079999999999927
p82	komplex	36	42	31	0.7870000000000061
p82	igény	36	42	31	0.5590000000000259
p82	sugár	36	42	31	0.5890000000000555
p82	újgazdag	35	42	31	1.0129999999999768
p82	nárcisz	35	42	31	0.6209999999999809
p82	iszlám	35	42	31	1.788000000000011
p82	olaj	35	42	31	0.7180000000000177
p82	sporthorgász	34	42	31	0.6219999999999573
p82	szempont	34	42	31	0.6419999999999959
p82	rakódik	34	42	31	0.4559999999999605
p82	árus	34	42	31	0.4089999999999918
p82	forgórész	33	42	31	0.8269999999999982
p82	csontdarab	33	42	31	0.8649999999999807
p82	tenger	33	42	31	1.6920000000000073
p82	fürkész	32	42	31	0.5679999999999836
p82	látszik	32	42	31	0.4630000000000223
p82	ómagyar	32	42	31	0.7099999999999795
p82	orális	32	42	31	0.59699999999998
p82	tarol	31	42	31	0.6620000000000061
p82	elegy	31	42	31	0.7719999999999914
p82	színpad	31	42	31	0.7540000000000191
p82	horizont	31	42	31	0.5179999999999723
p82	ború	30	42	31	0.7330000000000041
p82	darab	30	42	31	0.7179999999999609
p82	lépték	30	42	31	0.6659999999999968
p82	nagybeteg	30	42	31	0.7769999999999868
p82	glükóz	29	42	31	0.6400000000000432
p82	kanalaz	29	42	31	0.6440000000000055
p82	selypít	29	42	31	0.906000000000006
p82	lágyék	29	42	31	0.4390000000000214
p82	változik	28	42	31	0.5090000000000146
p82	sziszeg	28	42	31	0.6409999999999627
p82	népszerű	28	42	31	0.3919999999999959
p82	grafikon	28	42	31	0.51400000000001
p82	luftballon	27	42	31	0.9950000000000044
p82	biliárd	27	42	31	0.5569999999999595
p82	mellényzseb	27	42	31	0.603999999999985
p82	gyapot	27	42	31	0.5149999999999864
p82	nyersarany	26	42	31	1.1030000000000086
p82	tököl	26	42	31	0.9300000000000068
p82	gyülemlik	26	42	31	1.3300000000000125
p82	testnedv	26	42	31	0.5169999999999959
p82	referál	25	42	31	1.7649999999999864
p82	tangózik	25	42	31	0.6510000000000105
p82	csüggeszt	25	42	31	0.5629999999999882
p82	turné	25	42	31	0.6230000000000189
p82	derít	24	42	31	0.6299999999999955
p82	heveny	24	42	31	0.7210000000000036
p82	hidegház	24	42	31	0.4480000000000359
p82	viszkózus	24	42	31	1.2350000000000136
p82	reform	23	42	31	0.5559999999999832
p82	puritán	23	42	31	0.7959999999999923
p82	lukaszt	23	42	31	1.26400000000001
p82	kalcium	22	42	31	0.5850000000000364
p82	transzplantál	22	42	31	1.365000000000009
p82	bacon	22	42	31	0.8829999999999814
p82	csüggedez	21	42	31	0.8379999999999654
p82	viszkóz	21	42	31	0.8649999999999523
p82	szokik	21	42	31	1.1850000000000025
p82	szalicil	21	42	31	0.339999999999975
p82	szilikát	20	42	31	1.0570000000000164
p82	kitin	20	42	31	1.3260000000000218
p82	arzénsav	19	42	31	0.9110000000000014
p82	ion	19	42	31	0.992999999999995
p82	bolgár	19	42	31	0.57000000000005
p82	komál	18	42	31	1.0840000000000032
p82	skubizik	18	42	31	1.725999999999999
p82	kondenzcsík	17	42	31	0.9920000000000186
p82	kettősfém	17	42	31	0.875
p82	püffeszt	17	42	31	0.5579999999999927
p82	lakotthely	16	42	31	2.2369999999999663
p82	anorák	16	42	31	0.8360000000000127
p82	koenzim	16	42	31	0.7769999999999868
p82	kurtít	15	42	31	0.6479999999999961
p82	csapattest	15	42	31	0.6709999999999923
p82	árstop	14	42	31	0.7540000000000191
p82	konverzál	14	42	31	0.7849999999999682
p82	farkasbab	14	42	31	1.169999999999959
p82	dádá	13	42	31	1.5860000000000127
p82	törköly	13	42	31	0.8409999999999513
p82	alfél	12	42	31	1.044999999999959
p82	kencéz	12	42	31	1.13900000000001
p82	rotor	12	42	31	1.556999999999988
p82	donhuán	11	42	31	1.0500000000000114
p82	lazúroz	11	42	31	0.9119999999999776
p82	kúpol	11	42	31	3.007999999999982
p82	káder	10	42	31	0.5729999999999791
p82	bajuszfű	10	42	31	0.4089999999999918
p82	ingváll	9	42	31	1.1519999999999868
p82	kurzív	9	42	31	0.5089999999999861
p82	rámáz	8	42	31	0.7690000000000055
p82	cianid	8	42	31	1.1240000000000236
p82	forrpont	8	42	31	0.8470000000000084
p82	viszonvád	7	42	31	0.5409999999999968
p82	adszorbens	6	42	31	2.1779999999999973
p82	ifjít	6	42	31	1.6549999999999727
p82	petél	4	42	31	0.8390000000000555
p82	döföl	3	42	31	0.6839999999999691
p83	pohár	50	86	48	1.253499999999974
p83	ellenfél	50	86	48	1.3070000000000164
p83	extrém	50	86	48	1.3326999998092788
p83	törődik	50	86	48	1.7384999999999875
p83	szegény	49	86	48	1.4661999998093052
p83	időszak	49	86	48	1.3001999998093083
p83	alkalom	49	86	48	1.4329999999999927
p83	eszköz	49	86	48	1.5651000003815057
p83	mítosz	48	86	48	1.6833000001907976
p83	tartalom	48	86	48	1.384199999809255
p83	rejtőzik	48	86	48	1.2352999997139025
p83	közhely	48	86	48	1.2330999999046526
p83	karakter	47	86	48	1.5014000000953729
p83	barát	47	86	48	1.616099999904634
p83	dolog	47	86	48	1.4505000000000337
p83	törékeny	47	86	48	1.5354000000953647
p83	kötődik	46	86	48	1.5670999999047126
p83	profit	46	86	48	1.4313000001907312
p83	példakép	46	86	48	1.1654000000953886
p83	gazdag	46	86	48	1.2346999998092656
p83	lélek	45	86	48	1.63269999980929
p83	dolgozik	45	86	48	1.5336000003815116
p83	hatalom	45	86	48	1.284800000190728
p83	hajlik	45	86	48	2.049199999809275
p83	jármű	44	86	48	1.2161999998093052
p83	keresztény	44	86	48	1.2373000001907712
p83	gyűjtemény	44	86	48	1.1674999999999045
p83	beton	44	86	48	1.123700000286135
p83	űrlap	43	86	48	1.4839999999999236
p83	irány	43	86	48	1.385500000000036
p83	könnyelmű	43	86	48	1.535000000000025
p83	töredék	43	86	48	2.072099999904651
p83	reagál	42	86	48	1.3822999997138936
p83	végbél	42	86	48	1.8795000000000073
p83	örmény	42	86	48	1.2854000000953647
p83	százalék	42	86	48	0.1518000001907467
p83	égitest	41	86	48	1.316200000286088
p83	század	41	86	48	1.3713000001907858
p83	régész	41	86	48	3.81520000028604
p83	ausztrál	41	86	48	1.4332000002860923
p83	pereg	40	86	48	1.150700000286065
p83	nagyszámú	40	86	48	2.0004000000953965
p83	bélyeg	40	86	48	1.150599999904557
p83	hálózsák	40	86	48	3.20209999990459
p83	diktátor	39	86	48	1.4383000001906794
p83	tábornagy	39	86	48	2.218899999618543
p83	balközép	39	86	48	1.4840000000000373
p83	kárpit	39	86	48	1.538000000000011
p83	piktogram	38	86	48	1.6731999998092988
p83	komoly	38	86	48	1.1835999999046294
p83	kislány	38	86	48	1.2503999996184805
p83	csatázik	38	86	48	1.6005999999046026
p83	csengettyű	37	86	48	1.5659000000954393
p83	sárgaréz	37	86	48	1.5068000001907649
p83	délceg	37	86	48	1.1164000000952683
p83	kulcscsont	37	86	48	2.4825000000000728
p83	hidroxid	36	86	48	1.6990000000000125
p83	komplex	36	86	48	1.5073000001906962
p83	sugár	36	86	48	1.2909000000953483
p83	igény	36	86	48	1.4724000000953763
p83	újgazdag	35	86	48	1.5354000000953647
p83	olaj	35	86	48	1.218500000000006
p83	iszlám	35	86	48	1.4525000000000432
p83	nárcisz	35	86	48	1.618199999809292
p83	rakódik	34	86	48	1.6206000003815006
p83	sporthorgász	34	86	48	1.7316999998092797
p83	árus	34	86	48	1.4674000000953242
p83	rövid	33	86	48	1.331400000095357
p83	tenger	33	86	48	1.765900000095371
p83	forgórész	33	86	48	1.6995000000000573
p83	látszik	32	86	48	1.7088000001907062
p83	ómagyar	32	86	48	1.8030999999046455
p83	fürkész	32	86	48	1.3656000003814484
p83	orális	32	86	48	1.3504000000953056
p83	elegy	31	86	48	1.4489000000953638
p83	tarol	31	86	48	1.2709000000953663
p83	színpad	31	86	48	1.385499999999979
p83	horizont	31	86	48	1.4328000001906958
p83	lépték	30	86	48	1.539700000286132
p83	nagybeteg	30	86	48	1.8828999996185305
p83	darab	30	86	48	1.499699999809252
p83	ború	30	86	48	1.6415999999046278
p83	lágyék	29	86	48	1.3586000003814434
p83	selypít	29	86	48	2.383000000000038
p83	glükóz	29	86	48	1.6905999999046344
p83	kanalaz	29	86	48	1.466699999809293
p83	népszerű	28	86	48	2.276699999809267
p83	változik	28	86	48	1.2236999998092415
p83	grafikon	28	86	48	1.4335000000000375
p83	sziszeg	28	86	48	1.5501999998092515
p83	mellényzseb	27	86	48	2.547499999999985
p83	luftballon	27	86	48	1.616400000095382
p83	biliárd	27	86	48	1.6228999996184257
p83	gyapot	27	86	48	1.584700000286091
p83	testnedv	26	86	48	1.4384999999999764
p83	nyersarany	26	86	48	2.016699999809248
p83	gyülemlik	26	86	48	3.030600000381469
p83	tököl	26	86	48	1.6836000003814888
p83	tangózik	25	86	48	1.432900000095401
p83	referál	25	86	48	1.3829999999999243
p83	csüggeszt	25	86	48	1.6018000001907922
p83	turné	25	86	48	1.4000999999046826
p83	derít	24	86	48	1.2505999999045798
p83	viszkózus	24	86	48	1.8330999999046185
p83	hidegház	24	86	48	1.7360999999045816
p83	heveny	24	86	48	1.3411999998092483
p83	reform	23	86	48	1.349900000095431
p83	nukleon	23	86	48	2.1012999997138877
p83	lukaszt	23	86	48	1.6328999996185305
p83	puritán	23	86	48	1.268000000000029
p83	nimbus	22	86	48	3.2938000001907426
p83	bacon	22	86	48	1.5970000000000084
p83	kalcium	22	86	48	1.3659000000953938
p83	transzplantál	22	86	48	1.7494000000953631
p83	szokik	21	86	48	1.4906999998092942
p83	szalicil	21	86	48	1.8322999997138825
p83	csüggedez	21	86	48	2.134199999809198
p83	viszkóz	21	86	48	1.3667000002860732
p83	kitin	20	86	48	1.719800000190844
p83	szilikát	20	86	48	1.8490999999045243
p83	tropikus	20	86	48	1.7782000002861196
p83	abszint	20	86	48	1.5844000000953713
p83	arzénsav	19	86	48	2.168200000286106
p83	bolgár	19	86	48	1.1331999998093352
p83	ion	19	86	48	1.733900000095332
p83	skubizik	18	86	48	2.2330999999045957
p83	komál	18	86	48	1.8894000000953497
p83	gerencsér	18	86	48	3.7804999999999898
p83	kettősfém	17	86	48	1.8730000000000473
p83	csapdáz	17	86	48	2.06899999999996
p83	kondenzcsík	17	86	48	1.5500000000000114
p83	püffeszt	17	86	48	1.4683999996185548
p83	koenzim	16	86	48	2.281000000000006
p83	anorák	16	86	48	1.3078000001906958
p83	lakotthely	16	86	48	1.6504000000953738
p83	rücsök	16	86	48	2.541900000095353
p83	genom	15	86	48	2.109499999999997
p83	csapattest	15	86	48	1.9992000002861232
p83	kurtít	15	86	48	1.3523999996185123
p83	bárányfark	15	86	48	2.298399999618482
p83	neoprén	14	86	48	3.0166999998092763
p83	farkasbab	14	86	48	2.6301999998091787
p83	árstop	14	86	48	1.7190999999046142
p83	pauzál	13	86	48	1.9003999996185712
p83	törköly	13	86	48	1.4000999999046826
p83	dádá	13	86	48	1.685099999904594
p83	kencéz	12	86	48	1.9155999999046005
p83	fajansz	12	86	48	1.7351999998092538
p83	rotor	12	86	48	1.433699999809278
p83	alfél	12	86	48	3.4484000000953756
p83	lazúroz	11	86	48	2.74899999999991
p83	bizmut	11	86	48	1.498800000190755
p83	kúpol	11	86	48	1.801499999999976
p83	donhuán	11	86	48	3.0667000002861187
p83	káder	10	86	48	1.2841999998092888
p83	lejmol	10	86	48	2.2355999999045935
p83	bajuszfű	10	86	48	3.723099999904548
p83	templomoz	10	86	48	1.6156000003815052
p83	türemlik	9	86	48	1.4526000003814945
p83	ingváll	9	86	48	1.8168000001907103
p83	kurzív	9	86	48	1.4055999999046662
p83	áradmány	8	86	48	3.080200000286112
p83	cianid	8	86	48	2.16429999971389
p83	forrpont	8	86	48	1.3983000001907158
p83	rámáz	8	86	48	1.5405999999046005
p83	libling	7	86	48	1.9985000000000357
p83	glosszáz	7	86	48	2.966800000190716
p83	ifjít	6	86	48	1.838799999713956
p83	adszorbens	6	86	48	3.297400000095365
p83	kollapszus	6	86	48	1.5984999999999872
p83	kvéker	5	86	48	1.66700000000003
p83	bajadér	5	86	48	1.283600000381398
p83	truccol	5	86	48	2.3988000001907324
p83	kontrapunkt	4	86	48	2.3795000000000073
p83	orront	4	86	48	1.963299999713911
p83	rekvizit	4	86	48	3.4472999997138913
p83	döföl	3	86	48	2.533999999999992
p83	piláf	2	86	48	1.866799999713919
p83	móringol	2	86	48	1.6145999999046126
p83	lalláz	2	86	48	3.303400000095394
p83	diffamál	1	86	48	2.1439999999999912
p83	vabank	1	86	48	1.6725999999046053
p83	krakéler	1	86	48	1.9223999996185055
p84	törődik	50	46	37	0.5350050000706688
p84	pohár	50	46	37	0.5505250000860542
p84	ellenfél	50	46	37	1.283519999939017
p84	extrém	50	46	37	0.6614550000522286
p84	szegény	49	46	37	0.7331799999810755
p84	időszak	49	46	37	0.9008049999829382
p84	eszköz	49	46	37	0.6453800000017509
p84	alkalom	49	46	37	0.6033299999544397
p84	közhely	48	46	37	0.6672450000187382
p84	rejtőzik	48	46	37	0.7952550000045449
p84	tartalom	48	46	37	0.6042600000509992
p84	mítosz	48	46	37	0.7827200000174344
p84	karakter	47	46	37	1.1678550000069663
p84	dolog	47	46	37	0.5678600000683218
p84	barát	47	46	37	0.7055600000312552
p84	törékeny	47	46	37	0.7650000000139698
p84	példakép	46	46	37	0.5627749999985099
p84	gazdag	46	46	37	0.49231000000145286
p84	profit	46	46	37	0.8360250000841916
p84	kötődik	46	46	37	0.6104500000365078
p84	dolgozik	45	46	37	0.71659000008367
p84	hajlik	45	46	37	0.6125600000377744
p84	hatalom	45	46	37	0.6171399999875575
p84	lélek	45	46	37	0.9472649999661372
p84	gyűjtemény	44	46	37	0.9289150000549852
p84	beton	44	46	37	0.6507849999470636
p84	jármű	44	46	37	0.6765550000127405
p84	keresztény	44	46	37	1.0943749999860302
p84	irány	43	46	37	0.7180100000696257
p84	töredék	43	46	37	2.0598149999277666
p84	űrlap	43	46	37	0.6496550000738353
p84	könnyelmű	43	46	37	0.8635149999754503
p84	örmény	42	46	37	1.4337750000413507
p84	végbél	42	46	37	0.6572800000431016
p84	reagál	42	46	37	1.0895299999974668
p84	százalék	42	46	37	0.8651199999731034
p84	ausztrál	41	46	37	0.8581600000616163
p84	égitest	41	46	37	0.7642800000030547
p84	század	41	46	37	0.553650000016205
p84	régész	41	46	37	0.6795200000051409
p84	bélyeg	40	46	37	0.6708599999547005
p84	nagyszámú	40	46	37	0.6566800000146031
p84	pereg	40	46	37	0.9237150000408292
p84	hálózsák	40	46	37	1.2911150000290943
p84	tábornagy	39	46	37	0.7558300000382587
p84	kárpit	39	46	37	0.9297000000951812
p84	balközép	39	46	37	0.786460000090301
p84	diktátor	39	46	37	1.1672099999850616
p84	csatázik	38	46	37	0.5833649999694899
p84	piktogram	38	46	37	0.703125
p84	komoly	38	46	37	1.6833050000714138
p84	kislány	38	46	37	0.7207649999763817
p84	sárgaréz	37	46	37	0.8626800000201911
p84	csengettyű	37	46	37	1.4760900000110269
p84	délceg	37	46	37	0.662720000022091
p84	kulcscsont	37	46	37	0.667284999974072
p84	sugár	36	46	37	0.5836050000507385
p84	hidroxid	36	46	37	1.3826800000388175
p84	igény	36	46	37	2.4151350000174716
p84	komplex	36	46	37	1.1827399999601766
p84	nárcisz	35	46	37	0.6555100000696257
p84	iszlám	35	46	37	0.8359649999765679
p84	újgazdag	35	46	37	0.6834749999688938
p84	olaj	35	46	37	0.683130000019446
p84	szempont	34	46	37	0.8018849999643862
p84	rakódik	34	46	37	0.7180550000630319
p84	sporthorgász	34	46	37	1.1754300000611693
p84	árus	34	46	37	0.8424549999181181
p84	rövid	33	46	37	0.9554549999302252
p84	tenger	33	46	37	0.562474999926053
p84	csontdarab	33	46	37	0.8832450000336394
p84	látszik	32	46	37	1.2711500000441447
p84	fürkész	32	46	37	0.8452999999281019
p84	orális	32	46	37	0.6400900000007823
p84	ómagyar	32	46	37	1.2142400000011548
p84	tarol	31	46	37	0.6777649999130517
p84	elegy	31	46	37	0.665210000006482
p84	horizont	31	46	37	0.9581550000002608
p84	színpad	31	46	37	0.8825550000183284
p84	ború	30	46	37	0.6552199999568984
p84	darab	30	46	37	0.883475000038743
p84	lépték	30	46	37	1.293089999933727
p84	nagybeteg	30	46	37	0.8559100000420585
p84	glükóz	29	46	37	0.7776949999388307
p84	lágyék	29	46	37	0.9307300000218676
p84	kanalaz	29	46	37	0.9497149999951944
p84	selypít	29	46	37	0.9096999999601394
p84	változik	28	46	37	0.9171549999155104
p84	népszerű	28	46	37	1.6450399999739602
p84	sziszeg	28	46	37	1.029480000026524
p84	grafikon	28	46	37	1.1423899999354037
p84	luftballon	27	46	37	0.964159999974072
p84	gyapot	27	46	37	0.5407349999295548
p84	biliárd	27	46	37	0.96555500000249594
p84	mellényzseb	27	46	37	2.2812149999663234
p84	gyülemlik	26	46	37	1.6104500000365078
p84	tököl	26	46	37	0.9538900000043212
p84	testnedv	26	46	37	1.0400450000306591
p84	nyersarany	26	46	37	1.8991450000321493
p84	csüggeszt	25	46	37	0.6956249999348074
p84	tangózik	25	46	37	1.4343550000339746
p84	referál	25	46	37	0.7182299999985844
p84	turné	25	46	37	0.6825299999909475
p84	viszkózus	24	46	37	0.7973700000438839
p84	heveny	24	46	37	0.7890999999362975
p84	hidegház	24	46	37	0.7924750000238419
p84	derít	24	46	37	1.6516699999338016
p84	reform	23	46	37	0.8273999999510124
p84	puritán	23	46	37	0.906844999990426
p84	nukleon	23	46	37	2.3789300000062212
p84	lukaszt	23	46	37	0.8514850001083687
p84	bacon	22	46	37	1.411909999907948
p84	nimbus	22	46	37	1.8136700000613928
p84	transzplantál	22	46	37	2.0188550000311807
p84	kalcium	22	46	37	0.9494399999966844
p84	csüggedez	21	46	37	1.367324999999255
p84	viszkóz	21	46	37	0.7252700000535697
p84	szalicil	21	46	37	1.1481199999107048
p84	abszint	20	46	37	1.1833750000223515
p84	szilikát	20	46	37	0.8333550000097603
p84	tropikus	20	46	37	1.1329200000036508
p84	kitin	20	46	37	0.9976699999533594
p84	ion	19	46	37	0.6505850000539795
p84	bolgár	19	46	37	0.683214999968186
p84	arzénsav	19	46	37	0.9843249999685212
p84	skubizik	18	46	37	1.1999650000361726
p84	svábtök	18	46	37	3.5982949999161065
p84	komál	18	46	37	0.904575000051409
p84	kondenzcsík	17	46	37	1.633655000012368
p84	csapdáz	17	46	37	0.850209999945946
p84	püffeszt	17	46	37	0.7200700000394136
p84	kettősfém	17	46	37	0.6676600000355393
p84	rücsök	16	46	37	2.145905000041239
p84	anorák	16	46	37	0.7584049999713898
p84	lakotthely	16	46	37	0.9229899999918416
p84	koenzim	16	46	37	1.4675949999364093
p84	csapattest	15	46	37	0.8128000000724569
p84	bárányfark	15	46	37	2.548369999974966
p84	kurtít	15	46	37	1.2486349999671802
p84	genom	15	46	37	1.119345000013709
p84	árstop	14	46	37	1.2647750000469389
p84	farkasbab	14	46	37	1.3999199999962002
p84	pauzál	13	46	37	1.1843250000383705
p84	dádá	13	46	37	1.4737350000068543
p84	törköly	13	46	37	1.2196799999801442
p84	fajansz	12	46	37	1.2037249999120831
p84	rotor	12	46	37	0.9895099999848752
p84	kencéz	12	46	37	1.2030350000131875
p84	donhuán	11	46	37	1.981895000091754
p84	bizmut	11	46	37	1.7173499999335036
p84	lazúroz	11	46	37	1.0830349999014288
p84	kúpol	11	46	37	1.805049999966286
p84	templomoz	10	46	37	0.926634999923408
p84	bajuszfű	10	46	37	3.4308449999662116
p84	lejmol	10	46	37	0.936794999986887
p84	káder	10	46	37	1.0105050000129268
p84	dipeptid	9	46	37	1.8995800000848249
p84	ingváll	9	46	37	1.8453899999149144
p84	kurzív	9	46	37	3.5480049999896437
p84	türemlik	9	46	37	2.2415000000037253
p84	forrpont	8	46	37	1.135160000063479
p84	cianid	8	46	37	1.1172200000146404
p84	áradmány	8	46	37	3.3513750000856817
p84	rámáz	8	46	37	1.2168199999723583
p84	magmatit	7	46	37	1.929314999957569
p84	glosszáz	7	46	37	1.6577850000467151
p84	libling	7	46	37	1.9593600000953304
p84	adszorbens	6	46	37	1.4994799999985844
p84	ifjít	6	46	37	3.431470000068657
p84	kollapszus	6	46	37	2.676664999919012
p84	bajadér	5	46	37	1.489875000086613
p84	orront	4	46	37	2.3062149999896064
p84	petél	4	46	37	2.632575000054203
p84	rekvizit	4	46	37	3.898090000031516
p84	piláf	2	46	37	1.330435000010766
p85	ellenfél	50	41	45	0.7145849999506027
p85	törődik	50	41	45	0.4699649999383837
p85	pohár	50	41	45	0.41645999997854233
p85	extrém	50	41	45	0.5860450000036508
p85	szegény	49	41	45	0.5412950001191348
p85	eszköz	49	41	45	0.8225700000766665
p85	alkalom	49	41	45	0.6595550000201911
p85	időszak	49	41	45	0.38341499981470406
p85	tartalom	48	41	45	0.4330700000282377
p85	közhely	48	41	45	0.8874649999197572
p85	mítosz	48	41	45	0.8487199998926371
p85	rejtőzik	48	41	45	0.4993899997789413
p85	karakter	47	41	45	0.7836849999148399
p85	dolog	47	41	45	0.5664549998473376
p85	barát	47	41	45	0.4693549999501556
p85	törékeny	47	41	45	0.6377899998333305
p85	gazdag	46	41	45	0.760865000076592
p85	kötődik	46	41	45	0.378179999999702
p85	példakép	46	41	45	0.516730000032112
p85	lélek	45	41	45	0.5833700001239777
p85	hajlik	45	41	45	0.5241499999538064
p85	dolgozik	45	41	45	0.5807700001168996
p85	hatalom	45	41	45	0.4493250001687557
p85	keresztény	44	41	45	0.6668199999257922
p85	jármű	44	41	45	0.4904400000814349
p85	beton	44	41	45	1.6125400001183152
p85	gyűjtemény	44	41	45	0.5666950000450015
p85	irány	43	41	45	0.5573149998672307
p85	űrlap	43	41	45	0.5681099998764694
p85	könnyelmű	43	41	45	1.7710300001781434
p85	töredék	43	41	45	0.6154749998822808
p85	örmény	42	41	45	0.6990300000179559
p85	reagál	42	41	45	0.6654899998102337
p85	végbél	42	41	45	0.6419400000013411
p85	százalék	42	41	45	0.5252950000576675
p85	ausztrál	41	41	45	1.356450000079349
p85	régész	41	41	45	0.532219999935478
p85	égitest	41	41	45	0.5976750000845641
p85	század	41	41	45	0.5835549999028444
p85	hálózsák	40	41	45	0.5778799999970943
p85	bélyeg	40	41	45	0.5270249999593943
p85	pereg	40	41	45	0.4551250000949949
p85	nagyszámú	40	41	45	0.5884199999272823
p85	balközép	39	41	45	0.6154750001151115
p85	kárpit	39	41	45	0.5993999999482185
p85	tábornagy	39	41	45	1.064974999986589
p85	diktátor	39	41	45	0.6476600000169128
p85	piktogram	38	41	45	0.7040750000160187
p85	kislány	38	41	45	0.5971250000875443
p85	csatázik	38	41	45	0.483134999871254
p85	komoly	38	41	45	0.967234999872744
p85	csengettyű	37	41	45	0.6489800000563264
p85	kulcscsont	37	41	45	0.6661600000225008
p85	délceg	37	41	45	0.922844999935478
p85	sárgaréz	37	41	45	0.6530249998904765
p85	komplex	36	41	45	0.6497699997853488
p85	igény	36	41	45	0.4813599998597056
p85	hidroxid	36	41	45	0.7500549999531358
p85	sugár	36	41	45	0.6166950000915676
p85	iszlám	35	41	45	0.6255049998871982
p85	nárcisz	35	41	45	0.7273550000973046
p85	olaj	35	41	45	0.4825349999591708
p85	újgazdag	35	41	45	0.8160200000274926
p85	szempont	34	41	45	0.5531599998939782
p85	sporthorgász	34	41	45	0.9007600001059471
p85	rakódik	34	41	45	0.5664850000757724
p85	árus	34	41	45	0.7487699999473989
p85	tenger	33	41	45	0.5667200000025332
p85	csontdarab	33	41	45	0.5985000000800937
p85	forgórész	33	41	45	0.6175649999640882
p85	rövid	33	41	45	0.6093399999663234
p85	látszik	32	41	45	0.7679299998562783
p85	ómagyar	32	41	45	0.7757649999111891
p85	orális	32	41	45	0.539809999987483
p85	fürkész	32	41	45	0.9016749998554588
p85	elegy	31	41	45	0.6324799999129027
p85	tarol	31	41	45	0.7986700001638383
p85	színpad	31	41	45	0.4711249999236315
p85	horizont	31	41	45	0.7338300000410527
p85	darab	30	41	45	0.6483299999963492
p85	lépték	30	41	45	0.743030000012368
p85	ború	30	41	45	0.7972200000658631
