subject	artist	word	ink	response	rt	stimulus_congruent	response_correct
S37	FALSE	purple	blue	purple	663.4816215356794	FALSE	TRUE
S37	FALSE	purple	purple	NA	NA	TRUE	NA
S37	FALSE	purple	purple	purple	433.67446261285573	TRUE	TRUE
S37	FALSE	purple	purple	purple	535.4545568494858	TRUE	TRUE
S37	FALSE	purple	purple	purple	535.4545568494858	TRUE	TRUE
S37	FALSE	purple	purple	purple	575.4455317485326	TRUE	TRUE
S37	FALSE	purple	purple	purple	575.4455317485326	TRUE	TRUE
S37	FALSE	purple	purple	purple	363.9012090033151	TRUE	TRUE
S37	FALSE	purple	purple	purple	363.9012090033151	TRUE	TRUE
S37	FALSE	purple	purple	purple	580.1280802627173	TRUE	TRUE
S37	FALSE	purple	purple	purple	580.1280802627173	TRUE	TRUE
S37	FALSE	purple	green	green	575.0707785965066	FALSE	FALSE
S37	FALSE	purple	green	NA	NA	FALSE	NA
S37	FALSE	purple	green	green	548.5914032635603	FALSE	FALSE
S37	FALSE	purple	green	green	548.5914032635603	FALSE	FALSE
S37	FALSE	purple	green	green	607.5440515694954	FALSE	FALSE
S37	FALSE	purple	green	green	607.5440515694954	FALSE	FALSE
S37	FALSE	purple	green	green	504.6409146527699	FALSE	FALSE
S37	FALSE	purple	green	green	504.6409146527699	FALSE	FALSE
S37	FALSE	purple	green	green	694.3114290009869	FALSE	FALSE
S37	FALSE	purple	green	green	694.3114290009869	FALSE	FALSE
S37	FALSE	purple	red	red	623.8940357890378	FALSE	FALSE
S37	FALSE	purple	red	red	623.8940357890378	FALSE	FALSE
S37	FALSE	purple	red	red	627.2285156452555	FALSE	FALSE
S37	FALSE	purple	red	red	627.2285156452555	FALSE	FALSE
S37	FALSE	purple	red	red	641.3501194017982	FALSE	FALSE
S37	FALSE	purple	red	red	641.3501194017982	FALSE	FALSE
S37	FALSE	purple	red	red	714.7804261546165	FALSE	FALSE
S37	FALSE	purple	red	purple	714.7804261546165	FALSE	TRUE
S37	FALSE	purple	red	red	599.8560849998075	FALSE	FALSE
S37	FALSE	purple	red	red	599.8560849998075	FALSE	FALSE
S37	FALSE	purple	brown	brown	694.0961124370547	FALSE	FALSE
S37	FALSE	purple	brown	brown	694.0961124370547	FALSE	FALSE
S37	FALSE	purple	brown	brown	509.38645300407046	FALSE	FALSE
S37	FALSE	purple	brown	brown	509.38645300407046	FALSE	FALSE
S37	FALSE	purple	brown	brown	532.649799295111	FALSE	FALSE
S37	FALSE	purple	brown	brown	532.649799295111	FALSE	FALSE
S37	FALSE	purple	brown	brown	562.224219843762	FALSE	FALSE
S37	FALSE	purple	brown	brown	562.224219843762	FALSE	FALSE
S37	FALSE	purple	brown	brown	524.6841390857711	FALSE	FALSE
S37	FALSE	purple	brown	NA	NA	FALSE	NA
S37	FALSE	green	blue	blue	486.6818308686685	FALSE	FALSE
S37	FALSE	green	blue	blue	486.6818308686685	FALSE	FALSE
S37	FALSE	green	blue	blue	588.7766009039138	FALSE	FALSE
S37	FALSE	green	blue	NA	NA	FALSE	NA
S37	FALSE	green	blue	blue	600.7049035271291	FALSE	FALSE
S37	FALSE	green	blue	blue	600.7049035271291	FALSE	FALSE
S37	FALSE	green	blue	green	663.2969110016415	FALSE	TRUE
S37	FALSE	green	blue	blue	663.2969110016415	FALSE	FALSE
S37	FALSE	green	blue	blue	677.4936805061844	FALSE	FALSE
S37	FALSE	green	blue	blue	677.4936805061844	FALSE	FALSE
S37	FALSE	green	purple	NA	NA	FALSE	NA
S37	FALSE	green	purple	purple	596.01730737105	FALSE	FALSE
S37	FALSE	green	purple	purple	616.6975991924501	FALSE	FALSE
S37	FALSE	green	purple	purple	616.6975991924501	FALSE	FALSE
S37	FALSE	green	purple	purple	655.3869712036471	FALSE	FALSE
S37	FALSE	green	purple	purple	655.3869712036471	FALSE	FALSE
S37	FALSE	green	purple	purple	549.0755473250068	FALSE	FALSE
S37	FALSE	green	purple	purple	549.0755473250068	FALSE	FALSE
S37	FALSE	green	purple	purple	534.4459448511939	FALSE	FALSE
S37	FALSE	green	purple	purple	534.4459448511939	FALSE	FALSE
S37	FALSE	green	green	green	587.772739860217	TRUE	TRUE
S37	FALSE	green	green	green	587.772739860217	TRUE	TRUE
S37	FALSE	green	green	green	560.0201706195027	TRUE	TRUE
S37	FALSE	green	green	green	560.0201706195027	TRUE	TRUE
S37	FALSE	green	green	green	623.5462189892759	TRUE	TRUE
S37	FALSE	green	green	green	623.5462189892759	TRUE	TRUE
S37	FALSE	green	green	green	477.82474870105995	TRUE	TRUE
S37	FALSE	green	green	green	477.82474870105995	TRUE	TRUE
S37	FALSE	green	green	green	617.9326728913799	TRUE	TRUE
S37	FALSE	green	green	green	617.9326728913799	TRUE	TRUE
S37	FALSE	green	red	red	594.0954589169122	FALSE	FALSE
S37	FALSE	green	red	red	594.0954589169122	FALSE	FALSE
S37	FALSE	green	red	red	559.012887056268	FALSE	FALSE
S37	FALSE	green	red	red	559.012887056268	FALSE	FALSE
S37	FALSE	green	red	red	700.0485464193102	FALSE	FALSE
S37	FALSE	green	red	red	700.0485464193102	FALSE	FALSE
S37	FALSE	green	red	red	593.9259363078627	FALSE	FALSE
S37	FALSE	green	red	red	593.9259363078627	FALSE	FALSE
S37	FALSE	green	red	red	495.7469399232561	FALSE	FALSE
S37	FALSE	green	red	red	495.7469399232561	FALSE	FALSE
S37	FALSE	green	brown	brown	714.3511804695695	FALSE	FALSE
S37	FALSE	green	brown	brown	714.3511804695695	FALSE	FALSE
S37	FALSE	green	brown	brown	630.5012804647677	FALSE	FALSE
S37	FALSE	green	brown	brown	630.5012804647677	FALSE	FALSE
S37	FALSE	green	brown	brown	506.0117576862753	FALSE	FALSE
S37	FALSE	green	brown	brown	506.0117576862753	FALSE	FALSE
S37	FALSE	green	brown	brown	607.5655932445294	FALSE	FALSE
S37	FALSE	green	brown	brown	607.5655932445294	FALSE	FALSE
S37	FALSE	green	brown	brown	532.3539111878397	FALSE	FALSE
S37	FALSE	green	brown	brown	532.3539111878397	FALSE	FALSE
S37	FALSE	red	blue	blue	553.4507722234149	FALSE	FALSE
S37	FALSE	red	blue	blue	553.4507722234149	FALSE	FALSE
S37	FALSE	red	blue	blue	695.0499966312503	FALSE	FALSE
S37	FALSE	red	blue	blue	695.0499966312503	FALSE	FALSE
S37	FALSE	red	blue	blue	524.776280717908	FALSE	FALSE
S37	FALSE	red	blue	blue	524.776280717908	FALSE	FALSE
S37	FALSE	red	blue	blue	730.9692336313245	FALSE	FALSE
S37	FALSE	red	blue	blue	730.9692336313245	FALSE	FALSE
S37	FALSE	red	blue	blue	511.25562220099295	FALSE	FALSE
S37	FALSE	red	blue	blue	511.25562220099295	FALSE	FALSE
S37	FALSE	red	purple	purple	629.0488345547595	FALSE	FALSE
S37	FALSE	red	purple	purple	629.0488345547595	FALSE	FALSE
S37	FALSE	red	purple	purple	467.25664436658514	FALSE	FALSE
S37	FALSE	red	purple	purple	467.25664436658514	FALSE	FALSE
S37	FALSE	red	purple	purple	556.8740345571604	FALSE	FALSE
S37	FALSE	red	purple	purple	556.8740345571604	FALSE	FALSE
S37	FALSE	red	purple	purple	632.9075305548623	FALSE	FALSE
S37	FALSE	red	purple	purple	632.9075305548623	FALSE	FALSE
S37	FALSE	red	purple	purple	532.3481929947503	FALSE	FALSE
S37	FALSE	red	purple	purple	532.3481929947503	FALSE	FALSE
S37	FALSE	red	green	red	681.4370603356024	FALSE	TRUE
S37	FALSE	red	green	green	681.4370603356024	FALSE	FALSE
S37	FALSE	red	green	green	698.5416084659585	FALSE	FALSE
S37	FALSE	red	green	green	698.5416084659585	FALSE	FALSE
S37	FALSE	red	green	NA	NA	FALSE	NA
S37	FALSE	red	green	green	565.1841032446172	FALSE	FALSE
S37	FALSE	red	green	green	646.425132914702	FALSE	FALSE
S37	FALSE	red	green	green	646.425132914702	FALSE	FALSE
S37	FALSE	red	green	green	677.2252445368046	FALSE	FALSE
S37	FALSE	red	green	red	677.2252445368046	FALSE	TRUE
S37	FALSE	red	red	red	709.8401060189508	TRUE	TRUE
S37	FALSE	red	red	red	709.8401060189508	TRUE	TRUE
S37	FALSE	red	red	red	493.81246413457103	TRUE	TRUE
S37	FALSE	red	red	red	493.81246413457103	TRUE	TRUE
S37	FALSE	red	red	red	575.6194588593461	TRUE	TRUE
S37	FALSE	red	red	red	575.6194588593461	TRUE	TRUE
S37	FALSE	red	red	red	594.5220383835474	TRUE	TRUE
S37	FALSE	red	red	red	594.5220383835474	TRUE	TRUE
S37	FALSE	red	red	red	501.0324906638649	TRUE	TRUE
S37	FALSE	red	red	red	501.0324906638649	TRUE	TRUE
S37	FALSE	red	brown	brown	588.7343901840262	FALSE	FALSE
S37	FALSE	red	brown	brown	588.7343901840262	FALSE	FALSE
S37	FALSE	red	brown	brown	512.8877284008759	FALSE	FALSE
S37	FALSE	red	brown	brown	512.8877284008759	FALSE	FALSE
S37	FALSE	red	brown	brown	539.9162814056643	FALSE	FALSE
S37	FALSE	red	brown	brown	539.9162814056643	FALSE	FALSE
S37	FALSE	red	brown	brown	679.0226188900242	FALSE	FALSE
S37	FALSE	red	brown	brown	679.0226188900242	FALSE	FALSE
S37	FALSE	red	brown	brown	750.9138824500898	FALSE	FALSE
S37	FALSE	red	brown	brown	750.9138824500898	FALSE	FALSE
S37	FALSE	brown	blue	blue	712.1112217981761	FALSE	FALSE
S37	FALSE	brown	blue	blue	712.1112217981761	FALSE	FALSE
S37	FALSE	brown	blue	blue	582.3551072992494	FALSE	FALSE
S37	FALSE	brown	blue	blue	582.3551072992494	FALSE	FALSE
S37	FALSE	brown	blue	brown	586.047433504814	FALSE	TRUE
S37	FALSE	brown	blue	blue	586.047433504814	FALSE	FALSE
S37	FALSE	brown	blue	blue	635.7910212444656	FALSE	FALSE
S37	FALSE	brown	blue	blue	635.7910212444656	FALSE	FALSE
S37	FALSE	brown	blue	blue	663.4456173308972	FALSE	FALSE
S37	FALSE	brown	blue	blue	663.4456173308972	FALSE	FALSE
S37	FALSE	brown	purple	purple	596.449979087304	FALSE	FALSE
S37	FALSE	brown	purple	purple	596.449979087304	FALSE	FALSE
S37	FALSE	brown	purple	purple	577.2734338841219	FALSE	FALSE
S37	FALSE	brown	purple	purple	577.2734338841219	FALSE	FALSE
S37	FALSE	brown	purple	purple	534.7225752309107	FALSE	FALSE
S37	FALSE	brown	purple	purple	534.7225752309107	FALSE	FALSE
S37	FALSE	brown	purple	purple	580.6343518182506	FALSE	FALSE
S37	FALSE	brown	purple	purple	580.6343518182506	FALSE	FALSE
S37	FALSE	brown	purple	purple	548.6905559512481	FALSE	FALSE
S37	FALSE	brown	purple	brown	548.6905559512481	FALSE	TRUE
S37	FALSE	brown	green	green	570.3738208104052	FALSE	FALSE
S37	FALSE	brown	green	green	570.3738208104052	FALSE	FALSE
S37	FALSE	brown	green	green	629.3416266910555	FALSE	FALSE
S37	FALSE	brown	green	green	629.3416266910555	FALSE	FALSE
S37	FALSE	brown	green	green	690.093999861319	FALSE	FALSE
S37	FALSE	brown	green	brown	690.093999861319	FALSE	TRUE
S37	FALSE	brown	green	brown	460.7034608008195	FALSE	TRUE
S37	FALSE	brown	green	green	460.7034608008195	FALSE	FALSE
S37	FALSE	brown	green	green	480.98550250286087	FALSE	FALSE
S37	FALSE	brown	green	green	480.98550250286087	FALSE	FALSE
S37	FALSE	brown	red	red	653.3361233105916	FALSE	FALSE
S37	FALSE	brown	red	NA	NA	FALSE	NA
S37	FALSE	brown	red	red	693.9622049318149	FALSE	FALSE
S37	FALSE	brown	red	red	693.9622049318149	FALSE	FALSE
S37	FALSE	brown	red	NA	NA	FALSE	NA
S37	FALSE	brown	red	brown	562.7647430324475	FALSE	TRUE
S37	FALSE	brown	red	red	595.2521604842751	FALSE	FALSE
S37	FALSE	brown	red	red	595.2521604842751	FALSE	FALSE
S37	FALSE	brown	red	red	479.7053387297833	FALSE	FALSE
S37	FALSE	brown	red	red	479.7053387297833	FALSE	FALSE
S37	FALSE	brown	brown	brown	476.74423827850234	TRUE	TRUE
S37	FALSE	brown	brown	brown	476.74423827850234	TRUE	TRUE
S37	FALSE	brown	brown	brown	665.1080845912385	TRUE	TRUE
S37	FALSE	brown	brown	brown	665.1080845912385	TRUE	TRUE
S37	FALSE	brown	brown	brown	553.5057059216349	TRUE	TRUE
S37	FALSE	brown	brown	brown	553.5057059216349	TRUE	TRUE
S37	FALSE	brown	brown	brown	436.03544487514426	TRUE	TRUE
S37	FALSE	brown	brown	brown	436.03544487514426	TRUE	TRUE
S37	FALSE	brown	brown	brown	602.2388225364143	TRUE	TRUE
S37	FALSE	brown	brown	brown	602.2388225364143	TRUE	TRUE
S38	TRUE	blue	blue	blue	461.823501183043	TRUE	TRUE
S38	TRUE	blue	blue	blue	461.823501183043	TRUE	TRUE
S38	TRUE	blue	blue	blue	406.8110001679789	TRUE	TRUE
S38	TRUE	blue	blue	blue	406.8110001679789	TRUE	TRUE
S38	TRUE	blue	blue	blue	595.7434643070912	TRUE	TRUE
S38	TRUE	blue	blue	blue	595.7434643070912	TRUE	TRUE
S38	TRUE	blue	blue	blue	639.8904560537179	TRUE	TRUE
S38	TRUE	blue	blue	blue	639.8904560537179	TRUE	TRUE
S38	TRUE	blue	blue	blue	515.9507926224312	TRUE	TRUE
S38	TRUE	blue	blue	blue	515.9507926224312	TRUE	TRUE
S38	TRUE	blue	purple	purple	542.8528828261801	FALSE	FALSE
S38	TRUE	blue	purple	purple	542.8528828261801	FALSE	FALSE
S38	TRUE	blue	purple	purple	590.1722190807988	FALSE	FALSE
S38	TRUE	blue	purple	purple	590.1722190807988	FALSE	FALSE
S38	TRUE	blue	purple	purple	546.8612852224949	FALSE	FALSE
S38	TRUE	blue	purple	purple	546.8612852224949	FALSE	FALSE
S38	TRUE	blue	purple	purple	440.2819483855501	FALSE	FALSE
S38	TRUE	blue	purple	purple	440.2819483855501	FALSE	FALSE
S38	TRUE	blue	purple	purple	564.775156803336	FALSE	FALSE
S38	TRUE	blue	purple	purple	564.775156803336	FALSE	FALSE
S38	TRUE	blue	green	green	416.0230660726257	FALSE	FALSE
S38	TRUE	blue	green	green	416.0230660726257	FALSE	FALSE
S38	TRUE	blue	green	green	613.4142407507339	FALSE	FALSE
S38	TRUE	blue	green	green	613.4142407507339	FALSE	FALSE
S38	TRUE	blue	green	green	642.4468428147466	FALSE	FALSE
S38	TRUE	blue	green	green	642.4468428147466	FALSE	FALSE
S38	TRUE	blue	green	blue	499.7655340861142	FALSE	TRUE
S38	TRUE	blue	green	green	499.7655340861142	FALSE	FALSE
S38	TRUE	blue	green	green	677.7717717593418	FALSE	FALSE
S38	TRUE	blue	green	green	677.7717717593418	FALSE	FALSE
S38	TRUE	blue	red	blue	633.2490732152716	FALSE	TRUE
S38	TRUE	blue	red	red	633.2490732152716	FALSE	FALSE
S38	TRUE	blue	red	red	392.55579003679094	FALSE	FALSE
S38	TRUE	blue	red	red	392.55579003679094	FALSE	FALSE
S38	TRUE	blue	red	red	683.5788116610647	FALSE	FALSE
S38	TRUE	blue	red	blue	683.5788116610647	FALSE	TRUE
S38	TRUE	blue	red	red	562.2385819240186	FALSE	FALSE
S38	TRUE	blue	red	red	562.2385819240186	FALSE	FALSE
S38	TRUE	blue	red	red	720.2301124733951	FALSE	FALSE
S38	TRUE	blue	red	red	720.2301124733951	FALSE	FALSE
S38	TRUE	blue	brown	brown	461.2326346542984	FALSE	FALSE
S38	TRUE	blue	brown	brown	461.2326346542984	FALSE	FALSE
S38	TRUE	blue	brown	brown	570.6979288875415	FALSE	FALSE
S38	TRUE	blue	brown	brown	570.6979288875415	FALSE	FALSE
S38	TRUE	blue	brown	brown	498.14014671366	FALSE	FALSE
S38	TRUE	blue	brown	brown	498.14014671366	FALSE	FALSE
S38	TRUE	blue	brown	brown	545.087331176547	FALSE	FALSE
S38	TRUE	blue	brown	brown	545.087331176547	FALSE	FALSE
S38	TRUE	blue	brown	brown	546.1110171957586	FALSE	FALSE
S38	TRUE	blue	brown	brown	546.1110171957586	FALSE	FALSE
S38	TRUE	purple	blue	blue	519.5569642076347	FALSE	FALSE
S38	TRUE	purple	blue	blue	519.5569642076347	FALSE	FALSE
S38	TRUE	purple	blue	blue	589.7069926820029	FALSE	FALSE
S38	TRUE	purple	blue	blue	589.7069926820029	FALSE	FALSE
S38	TRUE	purple	blue	blue	575.6526367613493	FALSE	FALSE
S38	TRUE	purple	blue	blue	575.6526367613493	FALSE	FALSE
S38	TRUE	purple	blue	purple	610.0710089087916	FALSE	TRUE
S38	TRUE	purple	blue	blue	610.0710089087916	FALSE	FALSE
S38	TRUE	purple	blue	blue	656.9544520502837	FALSE	FALSE
S38	TRUE	purple	blue	blue	656.9544520502837	FALSE	FALSE
S38	TRUE	purple	purple	purple	618.3180472414398	TRUE	TRUE
S38	TRUE	purple	purple	purple	618.3180472414398	TRUE	TRUE
S38	TRUE	purple	purple	NA	NA	TRUE	NA
S38	TRUE	purple	purple	purple	576.925505838662	TRUE	TRUE
S38	TRUE	purple	purple	purple	502.9228361162233	TRUE	TRUE
S38	TRUE	purple	purple	purple	502.9228361162233	TRUE	TRUE
S38	TRUE	purple	purple	NA	NA	TRUE	NA
S38	TRUE	purple	purple	purple	411.1027335023139	TRUE	TRUE
S38	TRUE	purple	purple	purple	423.4452593463437	TRUE	TRUE
S38	TRUE	purple	purple	purple	423.4452593463437	TRUE	TRUE
S38	TRUE	purple	green	green	543.851534331258	FALSE	FALSE
S38	TRUE	purple	green	green	543.851534331258	FALSE	FALSE
S38	TRUE	purple	green	green	505.6599180731952	FALSE	FALSE
S38	TRUE	purple	green	green	505.6599180731952	FALSE	FALSE
S38	TRUE	purple	green	NA	NA	FALSE	NA
S38	TRUE	purple	green	green	571.7155406755021	FALSE	FALSE
S38	TRUE	purple	green	green	612.7372680306124	FALSE	FALSE
S38	TRUE	purple	green	NA	NA	FALSE	NA
S38	TRUE	purple	green	green	541.0322664105978	FALSE	FALSE
S38	TRUE	purple	green	green	541.0322664105978	FALSE	FALSE
S38	TRUE	purple	red	red	481.1116820030259	FALSE	FALSE
S38	TRUE	purple	red	red	481.1116820030259	FALSE	FALSE
S38	TRUE	purple	red	red	407.67114502503944	FALSE	FALSE
S38	TRUE	purple	red	red	407.67114502503944	FALSE	FALSE
S38	TRUE	purple	red	red	618.2858831836446	FALSE	FALSE
S38	TRUE	purple	red	purple	618.2858831836446	FALSE	TRUE
S38	TRUE	purple	red	purple	515.7838931600533	FALSE	TRUE
S38	TRUE	purple	red	red	515.7838931600533	FALSE	FALSE
S38	TRUE	purple	red	red	557.2561895218996	FALSE	FALSE
S38	TRUE	purple	red	red	557.2561895218996	FALSE	FALSE
S38	TRUE	purple	brown	brown	487.4790323981847	FALSE	FALSE
S38	TRUE	purple	brown	brown	487.4790323981847	FALSE	FALSE
S38	TRUE	purple	brown	brown	567.4526875180956	FALSE	FALSE
S38	TRUE	purple	brown	brown	567.4526875180956	FALSE	FALSE
S38	TRUE	purple	brown	brown	434.12034838951496	FALSE	FALSE
S38	TRUE	purple	brown	brown	434.12034838951496	FALSE	FALSE
S38	TRUE	purple	brown	brown	497.1825676992128	FALSE	FALSE
S38	TRUE	purple	brown	brown	497.1825676992128	FALSE	FALSE
S38	TRUE	purple	brown	brown	543.6508467221266	FALSE	FALSE
S38	TRUE	purple	brown	brown	543.6508467221266	FALSE	FALSE
S38	TRUE	green	blue	blue	509.7759686049796	FALSE	FALSE
S38	TRUE	green	blue	blue	509.7759686049796	FALSE	FALSE
S38	TRUE	green	blue	blue	496.6355459879762	FALSE	FALSE
S38	TRUE	green	blue	green	496.6355459879762	FALSE	TRUE
S38	TRUE	green	blue	blue	589.8100596818172	FALSE	FALSE
S38	TRUE	green	blue	blue	589.8100596818172	FALSE	FALSE
S38	TRUE	green	blue	blue	516.546621611652	FALSE	FALSE
S38	TRUE	green	blue	blue	516.546621611652	FALSE	FALSE
S38	TRUE	green	blue	blue	531.316318715569	FALSE	FALSE
S38	TRUE	green	blue	green	531.316318715569	FALSE	TRUE
S38	TRUE	green	purple	purple	563.7460598169051	FALSE	FALSE
S38	TRUE	green	purple	purple	563.7460598169051	FALSE	FALSE
S38	TRUE	green	purple	purple	483.71956182964215	FALSE	FALSE
S38	TRUE	green	purple	purple	483.71956182964215	FALSE	FALSE
S38	TRUE	green	purple	purple	398.8812506659825	FALSE	FALSE
S38	TRUE	green	purple	purple	398.8812506659825	FALSE	FALSE
S38	TRUE	green	purple	purple	642.653425012003	FALSE	FALSE
S38	TRUE	green	purple	purple	642.653425012003	FALSE	FALSE
S38	TRUE	green	purple	purple	641.330707489559	FALSE	FALSE
S38	TRUE	green	purple	purple	641.330707489559	FALSE	FALSE
S38	TRUE	green	green	green	490.9352188226996	TRUE	TRUE
S38	TRUE	green	green	green	490.9352188226996	TRUE	TRUE
S38	TRUE	green	green	green	630.7861290020252	TRUE	TRUE
S38	TRUE	green	green	green	630.7861290020252	TRUE	TRUE
S38	TRUE	green	green	green	613.3697519132828	TRUE	TRUE
S38	TRUE	green	green	green	613.3697519132828	TRUE	TRUE
S38	TRUE	green	green	green	390.9918258039078	TRUE	TRUE
S38	TRUE	green	green	green	390.9918258039078	TRUE	TRUE
S38	TRUE	green	green	green	444.6979009366637	TRUE	TRUE
S38	TRUE	green	green	green	444.6979009366637	TRUE	TRUE
S38	TRUE	green	red	red	569.5533179755014	FALSE	FALSE
S38	TRUE	green	red	red	569.5533179755014	FALSE	FALSE
S38	TRUE	green	red	red	673.2684777846366	FALSE	FALSE
S38	TRUE	green	red	red	673.2684777846366	FALSE	FALSE
S38	TRUE	green	red	red	604.5024383128062	FALSE	FALSE
S38	TRUE	green	red	red	604.5024383128062	FALSE	FALSE
S38	TRUE	green	red	red	631.7396658189825	FALSE	FALSE
S38	TRUE	green	red	red	631.7396658189825	FALSE	FALSE
S38	TRUE	green	red	NA	NA	FALSE	NA
S38	TRUE	green	red	red	571.432035170018	FALSE	FALSE
S38	TRUE	green	brown	brown	536.0946140198363	FALSE	FALSE
S38	TRUE	green	brown	brown	536.0946140198363	FALSE	FALSE
S38	TRUE	green	brown	brown	607.8387178077254	FALSE	FALSE
S38	TRUE	green	brown	brown	607.8387178077254	FALSE	FALSE
S38	TRUE	green	brown	brown	501.65187627859933	FALSE	FALSE
S38	TRUE	green	brown	brown	501.65187627859933	FALSE	FALSE
S38	TRUE	green	brown	brown	602.0515104671526	FALSE	FALSE
S38	TRUE	green	brown	brown	602.0515104671526	FALSE	FALSE
S38	TRUE	green	brown	brown	600.9999328236726	FALSE	FALSE
S38	TRUE	green	brown	brown	600.9999328236726	FALSE	FALSE
S38	TRUE	red	blue	blue	505.1019553027915	FALSE	FALSE
S38	TRUE	red	blue	blue	505.1019553027915	FALSE	FALSE
S38	TRUE	red	blue	blue	653.0343409063472	FALSE	FALSE
S38	TRUE	red	blue	blue	653.0343409063472	FALSE	FALSE
S38	TRUE	red	blue	blue	617.9056450080831	FALSE	FALSE
S38	TRUE	red	blue	blue	617.9056450080831	FALSE	FALSE
S38	TRUE	red	blue	blue	379.4336277555921	FALSE	FALSE
S38	TRUE	red	blue	blue	379.4336277555921	FALSE	FALSE
S38	TRUE	red	blue	blue	563.9220837525269	FALSE	FALSE
S38	TRUE	red	blue	blue	563.9220837525269	FALSE	FALSE
S38	TRUE	red	purple	purple	551.6249670887986	FALSE	FALSE
S38	TRUE	red	purple	purple	551.6249670887986	FALSE	FALSE
S38	TRUE	red	purple	purple	631.5779536181709	FALSE	FALSE
S38	TRUE	red	purple	purple	631.5779536181709	FALSE	FALSE
S38	TRUE	red	purple	purple	596.390218272367	FALSE	FALSE
S38	TRUE	red	purple	purple	596.390218272367	FALSE	FALSE
S38	TRUE	red	purple	purple	568.0682742245446	FALSE	FALSE
S38	TRUE	red	purple	purple	568.0682742245446	FALSE	FALSE
S38	TRUE	red	purple	purple	574.0240211769235	FALSE	FALSE
S38	TRUE	red	purple	purple	574.0240211769235	FALSE	FALSE
S38	TRUE	red	green	green	537.8914964082867	FALSE	FALSE
S38	TRUE	red	green	green	537.8914964082867	FALSE	FALSE
S38	TRUE	red	green	green	714.1852576816126	FALSE	FALSE
S38	TRUE	red	green	green	714.1852576816126	FALSE	FALSE
S38	TRUE	red	green	green	661.4190202146034	FALSE	FALSE
S38	TRUE	red	green	green	661.4190202146034	FALSE	FALSE
S38	TRUE	red	green	red	557.2480089560919	FALSE	TRUE
S38	TRUE	red	green	green	557.2480089560919	FALSE	FALSE
S38	TRUE	red	green	green	514.6617677264122	FALSE	FALSE
S38	TRUE	red	green	green	514.6617677264122	FALSE	FALSE
S38	TRUE	red	red	red	481.3612716929361	TRUE	TRUE
S38	TRUE	red	red	red	481.3612716929361	TRUE	TRUE
S38	TRUE	red	red	red	493.34723403875154	TRUE	TRUE
S38	TRUE	red	red	red	493.34723403875154	TRUE	TRUE
S38	TRUE	red	red	red	491.2340501463099	TRUE	TRUE
S38	TRUE	red	red	red	491.2340501463099	TRUE	TRUE
S38	TRUE	red	red	red	567.2567827886771	TRUE	TRUE
S38	TRUE	red	red	red	567.2567827886771	TRUE	TRUE
S38	TRUE	red	red	red	507.38852031715265	TRUE	TRUE
S38	TRUE	red	red	red	507.38852031715265	TRUE	TRUE
S38	TRUE	red	brown	brown	593.9228134512795	FALSE	FALSE
S38	TRUE	red	brown	brown	593.9228134512795	FALSE	FALSE
S38	TRUE	red	brown	brown	400.9104874548873	FALSE	FALSE
S38	TRUE	red	brown	brown	400.9104874548873	FALSE	FALSE
S38	TRUE	red	brown	brown	544.5367838712701	FALSE	FALSE
S38	TRUE	red	brown	red	544.5367838712701	FALSE	TRUE
S38	TRUE	red	brown	brown	603.9403410062065	FALSE	FALSE
S38	TRUE	red	brown	brown	603.9403410062065	FALSE	FALSE
S38	TRUE	red	brown	brown	550.3626832317035	FALSE	FALSE
S38	TRUE	red	brown	brown	550.3626832317035	FALSE	FALSE
S38	TRUE	brown	blue	blue	611.5958372196682	FALSE	FALSE
S38	TRUE	brown	blue	blue	611.5958372196682	FALSE	FALSE
S38	TRUE	brown	blue	blue	510.78942793287814	FALSE	FALSE
S38	TRUE	brown	blue	blue	510.78942793287814	FALSE	FALSE
S38	TRUE	brown	blue	blue	509.2596073215347	FALSE	FALSE
S38	TRUE	brown	blue	blue	509.2596073215347	FALSE	FALSE
S38	TRUE	brown	blue	blue	527.6127047738515	FALSE	FALSE
S38	TRUE	brown	blue	blue	527.6127047738515	FALSE	FALSE
S38	TRUE	brown	blue	brown	502.65577849480286	FALSE	TRUE
S38	TRUE	brown	blue	blue	502.65577849480286	FALSE	FALSE
S38	TRUE	brown	purple	purple	652.7128584493239	FALSE	FALSE
S38	TRUE	brown	purple	purple	652.7128584493239	FALSE	FALSE
S38	TRUE	brown	purple	purple	566.1676422222541	FALSE	FALSE
S38	TRUE	brown	purple	purple	566.1676422222541	FALSE	FALSE
S38	TRUE	brown	purple	purple	479.501247119759	FALSE	FALSE
S38	TRUE	brown	purple	purple	479.501247119759	FALSE	FALSE
S38	TRUE	brown	purple	purple	554.8092207577116	FALSE	FALSE
S38	TRUE	brown	purple	purple	554.8092207577116	FALSE	FALSE
S38	TRUE	brown	purple	purple	557.0378287928636	FALSE	FALSE
S38	TRUE	brown	purple	purple	557.0378287928636	FALSE	FALSE
S38	TRUE	brown	green	green	625.3541679310475	FALSE	FALSE
S38	TRUE	brown	green	green	625.3541679310475	FALSE	FALSE
S38	TRUE	brown	green	green	671.2970163097009	FALSE	FALSE
S38	TRUE	brown	green	green	671.2970163097009	FALSE	FALSE
S38	TRUE	brown	green	green	589.9251934117776	FALSE	FALSE
S38	TRUE	brown	green	green	589.9251934117776	FALSE	FALSE
